Entered_By,QAQC_By,Region,Site,Survey_Date,Vert_Transect_Dist_m,Quad_Dist_m,Species,Total_Length,Timed_Count_Conducted,In_Timed_Count,Remote_ID,Whelk_TH_m,Notes
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,21.1,Y,Y,NA,1.03,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,24.3,Y,Y,NA,1.03,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,24.6,Y,Y,NA,1.03,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,20.3,Y,Y,NA,1.03,measured as 20.03 in field; actually 20.3 because of sensitivity of calipers
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,32.9,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,34.4,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,34.9,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,36,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,34.9,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,31.2,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,30.6,Y,Y,NA,0.89,same reason as above 30.06 vs. 30.6
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,26.9,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,30.1,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,31.2,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,21.1,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,28.4,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,21.6,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,24.4,Y,Y,NA,0.89,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,36.6,Y,Y,NA,0.85,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,31.2,Y,Y,NA,0.86,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,31.3,Y,Y,NA,0.81,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,30,Y,Y,NA,0.81,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,36.4,Y,Y,NA,0.81,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,33.8,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,29.1,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,28.9,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,24.3,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,37.5,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,28.3,Y,Y,NA,0.8,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,24.4,Y,Y,NA,0.96,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,21.1,Y,Y,NA,0.96,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,36.9,Y,Y,NA,0.96,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,27.6,Y,Y,NA,0.96,
SS,AM,SoCal,Goff Island,10/2/2023,NA,NA,M,37,Y,Y,NA,1.38,
SS,SR,SoCal,Shaw's Cove,10/17/2023,19,5.51,Ne,27.75,Y,N,NA,0.9,
SS,SR,SoCal,Shaw's Cove,10/17/2023,19,6.8,Ne,14.55,Y,N,NA,0.65,
SS,SR,SoCal,Shaw's Cove,10/17/2023,22,4.81,Ne,25.7,Y,N,NA,1.05,
SS,SR,SoCal,Shaw's Cove,10/17/2023,10,5.2,As,15.8,Y,N,NA,0.64,
SS,SR,SoCal,Shaw's Cove,10/17/2023,10,6.2,Ne,11.8,Y,N,NA,0.39,
SS,SR,SoCal,Shaw's Cove,10/17/2023,NA,NA,As,16.8,Y,Y,NA,0.58,
SS,SR,SoCal,Shaw's Cove,10/17/2023,NA,NA,As,18.35,Y,Y,NA,0.74,
SS,SR,SoCal,Shaw's Cove,10/17/2023,5,2.4,Ne,17.3,Y,N,NA,1.34,
SS,SR,SoCal,Shaw's Cove,10/17/2023,5,2.4,Ne,16.6,Y,N,NA,1.34,
SS,AM,SoCal,Cardiff,10/26/2023,8,0,M,32.8,Y,N,NA,1.14,
SS,AM,SoCal,Cardiff,10/26/2023,8,0.98,As,20,Y,N,NA,0.64,
SS,AM,SoCal,Cardiff,10/26/2023,12,0.98,Rp,19.2,Y,N,NA,0.68,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,25.8,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.4,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,25.2,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,38.25,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,32.1,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,27.5,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,29.9,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,24.1,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,24.3,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,22.4,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,27.5,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.4,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,21.9,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,25.6,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,26.7,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,25.1,Y,Y,NA,1.12,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,As,18.2,Y,Y,NA,0.38,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,As,18.9,Y,Y,NA,0.38,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,22.7,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,29.1,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,As,21.1,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,26.8,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,26.2,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,As,28.1,Y,Y,NA,0.42,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,As,15.3,Y,Y,NA,0.42,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.2,Y,Y,NA,1.14,
SS,AM,SoCal,Cardiff,10/26/2023,5,0.75,As,14.8,Y,N,NA,0.81,
SS,AM,SoCal,Cardiff,10/26/2023,5,0.75,Rp,22.5,Y,N,NA,0.81,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,27.7,Y,Y,NA,0.85,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,36.2,Y,Y,NA,0.85,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,27.4,Y,Y,NA,0.85,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.1,Y,Y,NA,1.06,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.2,Y,Y,NA,1.04,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,25.05,Y,Y,NA,0.17,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,20.8,Y,Y,NA,0.1,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,24.4,Y,Y,NA,0.1,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,28.9,Y,Y,NA,0.1,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,23.4,Y,Y,NA,0.1,
SS,AM,SoCal,Cardiff,10/26/2023,NA,NA,M,30.2,Y,Y,NA,0.1,
SS,EN,SoCal,Little Corona,10/28/2023,6,7.15,Ne,15.6,Y,N,NA,1.14,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,24.4,Y,Y,NA,0.22,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,25.1,Y,Y,NA,-0.32,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,25.4,Y,Y,NA,0.28,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,25.5,Y,Y,NA,0.47,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,24.2,Y,Y,NA,0.47,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,25.2,Y,Y,NA,0.47,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,28.3,Y,Y,NA,0.47,
SS,EN,SoCal,Little Corona,10/28/2023,NA,NA,As,22.3,Y,Y,NA,0.31,
SS,SR,SoCal,Crystal Cove,10/27/2023,23,3.68,As,18.6,Y,N,NA,1.41,
SS,SR,SoCal,Crystal Cove,10/27/2023,23,3.68,As,20.1,Y,N,NA,1.41,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.6,Y,Y,NA,0.78,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,23.2,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,22.6,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,21.5,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.4,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.6,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.8,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.3,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.4,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,17.8,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,17.5,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,14.6,Y,Y,NA,1.02,
SS,SR,SoCal,Crystal Cove,10/27/2023,18,0.3,Ne,16.25,Y,N,NA,1.32,
SS,SR,SoCal,Crystal Cove,10/27/2023,18,16.84,As,16.3,Y,N,NA,0.82,
SS,SR,SoCal,Crystal Cove,10/27/2023,0,0,As,NA,Y,N,NA,1.17,Whelk could not be measured - in crevice 
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,17.9,Y,Y,NA,1.17,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.3,Y,Y,NA,1.17,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,19.8,Y,Y,NA,1.15,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,21.75,Y,Y,NA,1.15,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,18.7,Y,Y,NA,1.17,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.3,Y,Y,NA,1.05,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.3,Y,Y,NA,0.91,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.1,Y,Y,NA,0.91,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.8,Y,Y,NA,1.08,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,17,Y,Y,NA,1.08,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,18.7,Y,Y,NA,1.08,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,18.05,Y,Y,NA,1.08,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20.7,Y,Y,NA,1.08,
SS,SR,SoCal,Crystal Cove,10/27/2023,NA,NA,As,20,Y,Y,NA,0.46,
SS,KS,SoCal,Scripps,10/29/2023,9,3.37,Rp,19.6,Y,N,NA,0.45,
SS,KS,SoCal,Scripps,10/29/2023,9,9.03,As,20.2,Y,N,NA,-0.05,
SS,KS,SoCal,Scripps,10/29/2023,11,13.2,Rp,25.7,Y,N,NA,0.07,
SS,KS,SoCal,Scripps,10/29/2023,11,13.2,As,20.4,Y,N,NA,0.07,
SS,KS,SoCal,Scripps,10/29/2023,11,13.2,As,13.4,Y,N,NA,0.07,
SS,KS,SoCal,Scripps,10/29/2023,11,1.09,Rp,20.5,Y,N,NA,1.07,
SS,KS,SoCal,Scripps,10/29/2023,11,0,M,30.5,Y,N,NA,1.57,
SS,KS,SoCal,Scripps,10/29/2023,11,0,M,27.3,Y,N,NA,1.57,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,28.3,Y,Y,NA,1.16,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,29,Y,Y,NA,1.16,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,35.1,Y,Y,NA,1.16,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,33.2,Y,Y,NA,1.16,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,37.9,Y,Y,NA,1.6,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,28.1,Y,Y,NA,1.6,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,25,Y,Y,NA,1.6,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,27.4,Y,Y,NA,1.6,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,31.8,Y,Y,NA,1.72,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,19.95,Y,Y,NA,0.72,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,28.4,Y,Y,NA,1.51,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,26.1,Y,Y,NA,1.51,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,33,Y,Y,NA,1.51,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,22.3,Y,Y,NA,1.51,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,M,31.9,Y,Y,NA,1.51,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,17.7,Y,Y,NA,0.15,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,11.5,Y,Y,NA,0.22,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,19.9,Y,Y,NA,0.22,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,17,Y,Y,NA,0.22,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,14.8,Y,Y,NA,0.22,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,21.5,Y,Y,NA,0.05,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,21.1,Y,Y,NA,0.05,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,19.1,Y,Y,NA,0.05,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,19.7,Y,Y,NA,0.04,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,18.6,Y,Y,NA,0.2,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,14.4,Y,Y,NA,0.2,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,16.9,Y,Y,NA,0.2,
SS,KS,SoCal,Scripps,10/29/2023,NA,NA,As,17.4,Y,Y,NA,0.2,
SS,KS,SoCal,Scripps,10/29/2023,15,1.27,As,22.5,Y,N,NA,0.96,
SS,KS,SoCal,Scripps,10/29/2023,15,1.27,M,11.5,Y,N,NA,0.96,
SS,KS,SoCal,Scripps,10/29/2023,15,1.27,M,11.5,Y,N,NA,0.96,
SS,KS,SoCal,Scripps,10/29/2023,15,1.27,M,11.1,Y,N,NA,0.96,
SS,KS,SoCal,Scripps,10/29/2023,15,1.27,As,11.3,Y,N,NA,0.96,
SS,KS,SoCal,Scripps,10/29/2023,15,1.63,As,19.6,Y,N,NA,0.71,
SS,KS,SoCal,Scripps,10/29/2023,15,1.63,As,21,Y,N,NA,0.71,
SS,KS,SoCal,Scripps,10/29/2023,15,1.63,As,18.8,Y,N,NA,0.71,
SS,KS,SoCal,Scripps,10/29/2023,15,8.56,Rp,25.6,Y,N,NA,0.21,
SS,KS,SoCal,Scripps,10/29/2023,15,8.56,As,13.3,Y,N,NA,0.21,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,12.15,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,13,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,17.4,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,13.2,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,13.3,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,16,7.17,As,12.45,Y,N,NA,0.27,
SS,KS,SoCal,Scripps,10/29/2023,17,1.34,As,13.2,Y,N,NA,0.77,
SS,KS,SoCal,Scripps,10/29/2023,17,1.34,As,10.4,Y,N,NA,0.77,
SS,KS,SoCal,Scripps,10/29/2023,17,1.34,As,18.4,Y,N,NA,0.77,
SS,KS,SoCal,Scripps,10/29/2023,17,1.34,As,16.1,Y,N,NA,0.77,
SS,EN,SoCal,Cabrillo,10/30/2023,5,1.25,M,27.4,Y,N,NA,1.01,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,28.3,Y,Y,NA,0.79,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,31.9,Y,Y,NA,-0.1,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.7,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,24.15,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,24.7,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,24.25,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.2,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.4,Y,Y,NA,0.65,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,27,Y,Y,NA,0.65,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,25.5,Y,Y,NA,0.65,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,32.9,Y,Y,NA,0.97,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,32.75,Y,Y,NA,0.97,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,34.7,Y,Y,NA,0.97,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,29.9,Y,Y,NA,0.4,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.85,Y,Y,NA,0.4,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,27.05,Y,Y,NA,0.4,
SS,EN,SoCal,Cabrillo,10/30/2023,0,0.65,As,27.2,Y,N,NA,0.38,
SS,EN,SoCal,Cabrillo,10/30/2023,0,4.4,As,20.45,Y,N,NA,0.13,
SS,EN,SoCal,Cabrillo,10/30/2023,8,3.9,M,22.9,Y,N,NA,0.57,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,29.3,Y,Y,NA,0.2,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,35.4,Y,Y,NA,0.2,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,29.7,Y,Y,NA,0.2,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.4,Y,Y,NA,0.2,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,23.7,Y,Y,NA,0.16,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.3,Y,Y,NA,0.26,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,27.6,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,28.3,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,30.4,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,31.1,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,26.4,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,30.2,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,28.3,Y,Y,NA,0.36,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,33.6,Y,Y,NA,0.43,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,29.4,Y,Y,NA,0.43,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,29.5,Y,Y,NA,0.54,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,31.4,Y,Y,NA,0.54,
SS,EN,SoCal,Cabrillo,10/30/2023,NA,NA,M,30.5,Y,Y,NA,0.54,
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,17.3,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,16,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,21,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,19.2,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,22.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,24.4,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,20.9,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,32,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,33.8,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,27.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,33.4,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,27.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,30.4,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,29.9,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,35.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,30.4,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,28.2,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,23,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,27.6,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,20,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,18.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,22.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,15.4,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,16.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,15.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,13.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,16.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,29.5,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,As,19.8,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,28.3,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,21.8,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,27.6,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,28.8,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,25.7,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,32.3,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,29.6,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
SS,RB,SoCal,Venice Breakwater,4/17/2024,NA,NA,M,28.8,Y,Y,NA,NA,Tide height not collected at this site - data collected opportunistically after main survey period
